,date,day,shift,coursecode,roomno,rollno,coursename
9129,30-04-2025,Wednesday,Evening,EE2201,308,2302CM08,Control Systems
9130,30-04-2025,Wednesday,Evening,EE2201,308,2302CM09,Control Systems
9131,30-04-2025,Wednesday,Evening,EE2201,308,2302PC02,Control Systems
9132,30-04-2025,Wednesday,Evening,EE2201,308,2302PC03,Control Systems
9133,30-04-2025,Wednesday,Evening,EE2201,308,2302PC04,Control Systems
9134,30-04-2025,Wednesday,Evening,EE2201,308,2302PC06,Control Systems
9135,30-04-2025,Wednesday,Evening,EE2201,308,2302PC07,Control Systems
9136,30-04-2025,Wednesday,Evening,EE2201,308,2302PC08,Control Systems
9137,30-04-2025,Wednesday,Evening,EE2201,308,2302PC09,Control Systems
9138,30-04-2025,Wednesday,Evening,EE2201,308,2302PC10,Control Systems
9139,30-04-2025,Wednesday,Evening,EE2201,308,2302VL01,Control Systems
9140,30-04-2025,Wednesday,Evening,EE2201,308,2302VL02,Control Systems
9141,30-04-2025,Wednesday,Evening,EE2201,308,2302VL03,Control Systems
9142,30-04-2025,Wednesday,Evening,EE2201,308,2302VL04,Control Systems
9143,30-04-2025,Wednesday,Evening,EE2201,308,2302VL05,Control Systems
9144,30-04-2025,Wednesday,Evening,EE2201,308,2302VL06,Control Systems
9145,30-04-2025,Wednesday,Evening,EE2201,308,2302VL07,Control Systems
9146,30-04-2025,Wednesday,Evening,EE2201,308,2302VL08,Control Systems
9147,30-04-2025,Wednesday,Evening,EE2201,308,2302VL09,Control Systems
9148,30-04-2025,Wednesday,Evening,EE2201,308,2302VL10,Control Systems
9149,30-04-2025,Wednesday,Evening,EE2201,308,2302VL11,Control Systems
9150,30-04-2025,Wednesday,Evening,CS5202,308,2411CS01,
9151,30-04-2025,Wednesday,Evening,CS5202,308,2411CS02,
9152,30-04-2025,Wednesday,Evening,CS5202,308,2411CS04,
9153,30-04-2025,Wednesday,Evening,CS5202,308,2411CS05,
9154,30-04-2025,Wednesday,Evening,CS5202,308,2411CS06,
9155,30-04-2025,Wednesday,Evening,CS5202,308,2411CS12,
9156,30-04-2025,Wednesday,Evening,CS5202,308,2411CS13,
9157,30-04-2025,Wednesday,Evening,CS5202,308,2411CS14,
9158,30-04-2025,Wednesday,Evening,CS5202,308,2411CS16,
9159,30-04-2025,Wednesday,Evening,CS5202,308,2411CS17,
9160,30-04-2025,Wednesday,Evening,CS5202,308,2411CS18,
9161,30-04-2025,Wednesday,Evening,CS5202,308,2411CS19,
9162,30-04-2025,Wednesday,Evening,CS5202,308,2411CS20,
9163,30-04-2025,Wednesday,Evening,CS5202,308,2411CS21,
9164,30-04-2025,Wednesday,Evening,CS5202,308,2411CS22,
9165,30-04-2025,Wednesday,Evening,CS5202,308,2411CS23,
9166,30-04-2025,Wednesday,Evening,CS5202,308,2411CS24,
9167,30-04-2025,Wednesday,Evening,CS5202,308,2411CS25,
9168,30-04-2025,Wednesday,Evening,CS5202,308,2411CS26,
9169,30-04-2025,Wednesday,Evening,CS5202,308,2411CS27,
9170,30-04-2025,Wednesday,Evening,CS5202,308,2411CS29,
9171,30-04-2025,Wednesday,Evening,CS5202,308,2411CS30,
9172,30-04-2025,Wednesday,Evening,CS5202,308,2411CS31,
9173,30-04-2025,Wednesday,Evening,CS5202,308,2411CS32,
9174,30-04-2025,Wednesday,Evening,ME542,309,2101ME01,
9175,30-04-2025,Wednesday,Evening,ME542,309,2101ME02,
9176,30-04-2025,Wednesday,Evening,ME542,309,2101ME03,
9177,30-04-2025,Wednesday,Evening,ME542,309,2101ME04,
9178,30-04-2025,Wednesday,Evening,ME542,309,2101ME05,
9179,30-04-2025,Wednesday,Evening,ME542,309,2101ME06,
9180,30-04-2025,Wednesday,Evening,ME542,309,2101ME08,
9181,30-04-2025,Wednesday,Evening,ME542,309,2101ME09,
9182,30-04-2025,Wednesday,Evening,ME542,309,2101ME10,
9183,30-04-2025,Wednesday,Evening,ME542,309,2101ME11,
9184,30-04-2025,Wednesday,Evening,ME542,309,2101ME12,
9185,30-04-2025,Wednesday,Evening,ME542,309,2101ME13,
9186,30-04-2025,Wednesday,Evening,ME542,309,2101ME15,
9187,30-04-2025,Wednesday,Evening,ME542,309,2101ME16,
9188,30-04-2025,Wednesday,Evening,ME542,309,2101ME17,
9189,30-04-2025,Wednesday,Evening,ME542,309,2101ME20,
9190,30-04-2025,Wednesday,Evening,ME542,309,2101ME21,
9191,30-04-2025,Wednesday,Evening,ME542,309,2101ME22,
9192,30-04-2025,Wednesday,Evening,ME542,309,2101ME24,
9193,30-04-2025,Wednesday,Evening,ME542,309,2101ME25,
9194,30-04-2025,Wednesday,Evening,ME542,309,2101ME26,
9195,30-04-2025,Wednesday,Evening,ME542,309,2101ME27,
9196,30-04-2025,Wednesday,Evening,ME542,309,2101ME28,
9197,30-04-2025,Wednesday,Evening,ME542,309,2101ME29,
9198,30-04-2025,Wednesday,Evening,ME542,309,2101ME30,
9199,30-04-2025,Wednesday,Evening,ME542,309,2101ME31,
9200,30-04-2025,Wednesday,Evening,ME542,309,2101ME34,
9201,30-04-2025,Wednesday,Evening,ME542,309,2101ME35,
9202,30-04-2025,Wednesday,Evening,ME542,309,2101ME36,
9203,30-04-2025,Wednesday,Evening,ME542,309,2101ME37,
9204,30-04-2025,Wednesday,Evening,ME542,309,2101ME38,
9205,30-04-2025,Wednesday,Evening,ME542,309,2101ME40,
9206,30-04-2025,Wednesday,Evening,ME542,310,2101ME44,
9207,30-04-2025,Wednesday,Evening,ME542,310,2101ME45,
9208,30-04-2025,Wednesday,Evening,ME542,310,2101ME46,
9209,30-04-2025,Wednesday,Evening,ME542,310,2101ME48,
9210,30-04-2025,Wednesday,Evening,ME542,310,2101ME49,
9211,30-04-2025,Wednesday,Evening,ME542,310,2101ME51,
9212,30-04-2025,Wednesday,Evening,ME542,310,2101ME53,
9213,30-04-2025,Wednesday,Evening,ME542,310,2101ME56,
9214,30-04-2025,Wednesday,Evening,ME542,310,2101ME57,
9215,30-04-2025,Wednesday,Evening,ME542,310,2101ME58,
9216,30-04-2025,Wednesday,Evening,ME542,310,2101ME59,
9217,30-04-2025,Wednesday,Evening,ME542,310,2101ME60,
9218,30-04-2025,Wednesday,Evening,ME542,310,2101ME61,
9219,30-04-2025,Wednesday,Evening,ME542,310,2101ME62,
9220,30-04-2025,Wednesday,Evening,ME542,310,2101ME63,
9221,30-04-2025,Wednesday,Evening,ME542,310,2101ME64,
9222,30-04-2025,Wednesday,Evening,ME542,310,2101ME65,
9223,30-04-2025,Wednesday,Evening,ME542,310,2101ME68,
9224,30-04-2025,Wednesday,Evening,ME542,310,2101ME69,
9225,30-04-2025,Wednesday,Evening,ME542,310,2101ME70,
9226,30-04-2025,Wednesday,Evening,ME542,310,2101ME72,
9227,30-04-2025,Wednesday,Evening,ME542,310,2101ME73,
9228,30-04-2025,Wednesday,Evening,ME542,310,2101ME74,
9229,30-04-2025,Wednesday,Evening,ME542,310,2101ME76,
9230,30-04-2025,Wednesday,Evening,ME542,310,2101ME79,
9231,30-04-2025,Wednesday,Evening,ME542,310,2101ME80,
9232,30-04-2025,Wednesday,Evening,ME542,310,2101ME81,
9233,30-04-2025,Wednesday,Evening,ME542,310,2101ME82,
9234,30-04-2025,Wednesday,Evening,ME542,310,2101ME83,
9235,30-04-2025,Wednesday,Evening,ME542,310,2101ME84,
9236,30-04-2025,Wednesday,Evening,ME542,310,2101ME85,
9237,30-04-2025,Wednesday,Evening,MA2202,408,2301MC04,Real Analysis and Measure Theory
9238,30-04-2025,Wednesday,Evening,MA2202,408,2301MC05,Real Analysis and Measure Theory
9239,30-04-2025,Wednesday,Evening,MA2202,408,2301MC07,Real Analysis and Measure Theory
9240,30-04-2025,Wednesday,Evening,MA2202,408,2301MC08,Real Analysis and Measure Theory
9241,30-04-2025,Wednesday,Evening,MA2202,408,2301MC09,Real Analysis and Measure Theory
9242,30-04-2025,Wednesday,Evening,MA2202,408,2301MC10,Real Analysis and Measure Theory
9243,30-04-2025,Wednesday,Evening,MA2202,408,2301MC11,Real Analysis and Measure Theory
9244,30-04-2025,Wednesday,Evening,MA2202,408,2301MC12,Real Analysis and Measure Theory
9245,30-04-2025,Wednesday,Evening,MA2202,408,2301MC13,Real Analysis and Measure Theory
9246,30-04-2025,Wednesday,Evening,MA2202,408,2301MC14,Real Analysis and Measure Theory
9247,30-04-2025,Wednesday,Evening,MA2202,408,2301MC15,Real Analysis and Measure Theory
9248,30-04-2025,Wednesday,Evening,MA2202,408,2301MC16,Real Analysis and Measure Theory
9249,30-04-2025,Wednesday,Evening,MA2202,408,2301MC17,Real Analysis and Measure Theory
9250,30-04-2025,Wednesday,Evening,MA2202,408,2301MC18,Real Analysis and Measure Theory
9251,30-04-2025,Wednesday,Evening,MA2202,408,2301MC19,Real Analysis and Measure Theory
9252,30-04-2025,Wednesday,Evening,MA2202,408,2301MC20,Real Analysis and Measure Theory
9253,30-04-2025,Wednesday,Evening,MA2202,408,2301MC21,Real Analysis and Measure Theory
9254,30-04-2025,Wednesday,Evening,MA2202,408,2301MC22,Real Analysis and Measure Theory
9255,30-04-2025,Wednesday,Evening,MA2202,408,2301MC23,Real Analysis and Measure Theory
9256,30-04-2025,Wednesday,Evening,MA2202,408,2301MC24,Real Analysis and Measure Theory
9257,30-04-2025,Wednesday,Evening,MA2202,408,2301MC25,Real Analysis and Measure Theory
9258,30-04-2025,Wednesday,Evening,MA2202,408,2301MC26,Real Analysis and Measure Theory
9259,30-04-2025,Wednesday,Evening,MA2202,408,2301MC28,Real Analysis and Measure Theory
9260,30-04-2025,Wednesday,Evening,MA2202,408,2301MC29,Real Analysis and Measure Theory
9261,30-04-2025,Wednesday,Evening,MA2202,408,2301MC30,Real Analysis and Measure Theory
9262,30-04-2025,Wednesday,Evening,MA2202,408,2301MC31,Real Analysis and Measure Theory
9263,30-04-2025,Wednesday,Evening,MA2202,408,2301MC32,Real Analysis and Measure Theory
9264,30-04-2025,Wednesday,Evening,MA2202,408,2301MC33,Real Analysis and Measure Theory
9265,30-04-2025,Wednesday,Evening,MA2202,408,2301MC34,Real Analysis and Measure Theory
9266,30-04-2025,Wednesday,Evening,MA2202,408,2301MC35,Real Analysis and Measure Theory
9267,30-04-2025,Wednesday,Evening,MA2202,408,2301MC36,Real Analysis and Measure Theory
9268,30-04-2025,Wednesday,Evening,MA2202,408,2301MC37,Real Analysis and Measure Theory
9269,30-04-2025,Wednesday,Evening,MA2202,408,2301MC38,Real Analysis and Measure Theory
9270,30-04-2025,Wednesday,Evening,MA2202,408,2301MC39,Real Analysis and Measure Theory
9271,30-04-2025,Wednesday,Evening,MA2202,408,2301MC40,Real Analysis and Measure Theory
9272,30-04-2025,Wednesday,Evening,MA2202,408,2301MC41,Real Analysis and Measure Theory
9273,30-04-2025,Wednesday,Evening,MA2202,408,2301MC42,Real Analysis and Measure Theory
9274,30-04-2025,Wednesday,Evening,MA2202,408,2301MC43,Real Analysis and Measure Theory
9275,30-04-2025,Wednesday,Evening,MA2202,408,2301MC44,Real Analysis and Measure Theory
9276,30-04-2025,Wednesday,Evening,MA2202,408,2301MC45,Real Analysis and Measure Theory
9277,30-04-2025,Wednesday,Evening,MA2202,408,2301MC46,Real Analysis and Measure Theory
9278,30-04-2025,Wednesday,Evening,MA2202,408,2301MC47,Real Analysis and Measure Theory
9279,30-04-2025,Wednesday,Evening,MA2202,408,2301MC49,Real Analysis and Measure Theory
9280,30-04-2025,Wednesday,Evening,MA2202,408,2301MC50,Real Analysis and Measure Theory
9281,30-04-2025,Wednesday,Evening,MA2202,408,2301MC51,Real Analysis and Measure Theory
9282,30-04-2025,Wednesday,Evening,MA2202,408,2301MC52,Real Analysis and Measure Theory
9283,30-04-2025,Wednesday,Evening,MA2202,408,2301MC53,Real Analysis and Measure Theory
9284,30-04-2025,Wednesday,Evening,MA2202,408,2301MC54,Real Analysis and Measure Theory
9285,30-04-2025,Wednesday,Evening,MA2202,408,2301MC55,Real Analysis and Measure Theory
9286,30-04-2025,Wednesday,Evening,MA2202,408,2301MC57,Real Analysis and Measure Theory
9287,30-04-2025,Wednesday,Evening,MA2202,408,2301MC58,Real Analysis and Measure Theory
9288,30-04-2025,Wednesday,Evening,MA2202,408,2301MC59,Real Analysis and Measure Theory
9289,30-04-2025,Wednesday,Evening,MA2202,408,2301MC60,Real Analysis and Measure Theory
9290,30-04-2025,Wednesday,Evening,MA2202,408,2301MC61,Real Analysis and Measure Theory
9291,30-04-2025,Wednesday,Evening,MA2202,408,2302MC01,Real Analysis and Measure Theory
9292,30-04-2025,Wednesday,Evening,MA2202,408,2302MC02,Real Analysis and Measure Theory
9293,30-04-2025,Wednesday,Evening,MA2202,408,2302MC03,Real Analysis and Measure Theory
9294,30-04-2025,Wednesday,Evening,MA2202,408,2302MC04,Real Analysis and Measure Theory
9295,30-04-2025,Wednesday,Evening,MA2202,408,2302MC05,Real Analysis and Measure Theory
9296,30-04-2025,Wednesday,Evening,MA2202,408,2302MC06,Real Analysis and Measure Theory
9297,30-04-2025,Wednesday,Evening,MA2202,408,2302MC07,Real Analysis and Measure Theory
9298,30-04-2025,Wednesday,Evening,MA2202,408,2302MC09,Real Analysis and Measure Theory
9299,30-04-2025,Wednesday,Evening,MA2202,408,2302MC10,Real Analysis and Measure Theory
9300,30-04-2025,Wednesday,Evening,MA2202,408,2302MC11,Real Analysis and Measure Theory
9301,30-04-2025,Wednesday,Evening,MA2202,408,2302MC12,Real Analysis and Measure Theory
9302,30-04-2025,Wednesday,Evening,EE6213,408,2411EE01,
9303,30-04-2025,Wednesday,Evening,EE6213,408,2411EE08,
9304,30-04-2025,Wednesday,Evening,EE6213,408,2411EE17,
9305,30-04-2025,Wednesday,Evening,EE6213,408,2411EE18,
9306,30-04-2025,Wednesday,Evening,EE6213,408,2411EE19,
9307,30-04-2025,Wednesday,Evening,EE6213,408,2411EE30,
9308,30-04-2025,Wednesday,Evening,EE6213,408,2411EE31,
9309,30-04-2025,Wednesday,Evening,EE6213,408,2411EE36,
9310,30-04-2025,Wednesday,Evening,EE6213,408,2411EE42,
9311,30-04-2025,Wednesday,Evening,EE6213,408,2421EE13,
9312,30-04-2025,Wednesday,Evening,EE6213,408,2422EE01,
9313,30-04-2025,Wednesday,Evening,MA475,410,2101MC01,
9314,30-04-2025,Wednesday,Evening,MA475,410,2101MC02,
9315,30-04-2025,Wednesday,Evening,MA475,410,2101MC04,
9316,30-04-2025,Wednesday,Evening,MA475,410,2101MC06,
9317,30-04-2025,Wednesday,Evening,MA475,410,2101MC07,
9318,30-04-2025,Wednesday,Evening,MA475,410,2101MC08,
9319,30-04-2025,Wednesday,Evening,MA475,410,2101MC10,
9320,30-04-2025,Wednesday,Evening,MA475,410,2101MC11,
9321,30-04-2025,Wednesday,Evening,MA475,410,2101MC12,
9322,30-04-2025,Wednesday,Evening,MA475,410,2101MC14,
9323,30-04-2025,Wednesday,Evening,MA475,410,2101MC15,
9324,30-04-2025,Wednesday,Evening,MA475,410,2101MC18,
9325,30-04-2025,Wednesday,Evening,MA475,410,2101MC19,
9326,30-04-2025,Wednesday,Evening,MA475,410,2101MC20,
9327,30-04-2025,Wednesday,Evening,MA475,410,2101MC21,
9328,30-04-2025,Wednesday,Evening,MA475,410,2101MC22,
9329,30-04-2025,Wednesday,Evening,MA475,410,2101MC23,
9330,30-04-2025,Wednesday,Evening,MA475,410,2101MC24,
9331,30-04-2025,Wednesday,Evening,MA475,410,2101MC25,
9332,30-04-2025,Wednesday,Evening,MA475,410,2101MC27,
9333,30-04-2025,Wednesday,Evening,MA475,410,2101MC28,
9334,30-04-2025,Wednesday,Evening,MA475,410,2101MC29,
9335,30-04-2025,Wednesday,Evening,MA475,410,2101MC30,
9336,30-04-2025,Wednesday,Evening,MA475,410,2101MC32,
9337,30-04-2025,Wednesday,Evening,MA475,410,2101MC33,
9338,30-04-2025,Wednesday,Evening,MA475,410,2101MC34,
9339,30-04-2025,Wednesday,Evening,MA475,410,2101MC35,
9340,30-04-2025,Wednesday,Evening,MA475,410,2101MC36,
9341,30-04-2025,Wednesday,Evening,MA475,410,2101MC37,
9342,30-04-2025,Wednesday,Evening,MA475,410,2101MC40,
9343,30-04-2025,Wednesday,Evening,MA475,410,2101MC41,
9344,30-04-2025,Wednesday,Evening,MA475,410,2101MC43,
9345,30-04-2025,Wednesday,Evening,MA475,501,2101MC44,
9346,30-04-2025,Wednesday,Evening,MA475,501,2101MC46,
9347,30-04-2025,Wednesday,Evening,MA475,501,2101MC47,
9348,30-04-2025,Wednesday,Evening,MA475,501,2101MC49,
9349,30-04-2025,Wednesday,Evening,MA475,501,2101MC50,
9350,30-04-2025,Wednesday,Evening,MA475,501,2101MC51,
9351,30-04-2025,Wednesday,Evening,MA475,501,2101MC53,
9352,30-04-2025,Wednesday,Evening,MA475,501,2101MC54,
9353,30-04-2025,Wednesday,Evening,MA475,501,2101MC56,
9354,30-04-2025,Wednesday,Evening,MA475,501,2101MC57,
9355,30-04-2025,Wednesday,Evening,MA475,501,2101MC58,
9356,30-04-2025,Wednesday,Evening,MC5202,501,2411MC01,
9357,30-04-2025,Wednesday,Evening,MC5202,501,2411MC02,
9358,30-04-2025,Wednesday,Evening,MC5202,501,2411MC04,
9359,30-04-2025,Wednesday,Evening,MC5202,501,2411MC05,
9360,30-04-2025,Wednesday,Evening,MC5202,501,2411MC06,
9361,30-04-2025,Wednesday,Evening,MC5202,501,2411MC07,
9362,30-04-2025,Wednesday,Evening,MC5202,501,2411MC08,
9363,30-04-2025,Wednesday,Evening,MC5202,501,2411MC09,
9364,30-04-2025,Wednesday,Evening,MC5202,501,2411MC10,
9365,30-04-2025,Wednesday,Evening,MC5202,501,2411MC11,
9366,30-04-2025,Wednesday,Evening,MC5202,501,2411MC12,
9367,30-04-2025,Wednesday,Evening,MC5202,501,2411MC13,
9368,30-04-2025,Wednesday,Evening,MC5202,501,2411MC14,
9369,30-04-2025,Wednesday,Evening,MC5202,501,2411MC15,
9370,30-04-2025,Wednesday,Evening,MC5202,501,2411MC16,
9371,30-04-2025,Wednesday,Evening,MC5202,501,2411MC17,
9372,30-04-2025,Wednesday,Evening,MC5202,501,2411MC18,
9373,30-04-2025,Wednesday,Evening,MC5202,501,2411MC19,
9374,30-04-2025,Wednesday,Evening,MC5202,501,2411MC20,
9375,30-04-2025,Wednesday,Evening,ME2204,502,2301ME01,Mechanical Measurements and Instrumentation
9376,30-04-2025,Wednesday,Evening,ME2204,502,2301ME04,Mechanical Measurements and Instrumentation
9377,30-04-2025,Wednesday,Evening,ME2204,502,2301ME05,Mechanical Measurements and Instrumentation
9378,30-04-2025,Wednesday,Evening,ME2204,502,2301ME07,Mechanical Measurements and Instrumentation
9379,30-04-2025,Wednesday,Evening,ME2204,502,2301ME09,Mechanical Measurements and Instrumentation
9380,30-04-2025,Wednesday,Evening,ME2204,502,2301ME10,Mechanical Measurements and Instrumentation
9381,30-04-2025,Wednesday,Evening,ME2204,502,2301ME11,Mechanical Measurements and Instrumentation
9382,30-04-2025,Wednesday,Evening,ME2204,502,2301ME12,Mechanical Measurements and Instrumentation
9383,30-04-2025,Wednesday,Evening,ME2204,502,2301ME13,Mechanical Measurements and Instrumentation
9384,30-04-2025,Wednesday,Evening,ME2204,502,2301ME14,Mechanical Measurements and Instrumentation
9385,30-04-2025,Wednesday,Evening,ME2204,502,2301ME15,Mechanical Measurements and Instrumentation
9386,30-04-2025,Wednesday,Evening,ME2204,502,2301ME16,Mechanical Measurements and Instrumentation
9387,30-04-2025,Wednesday,Evening,ME2204,502,2301ME17,Mechanical Measurements and Instrumentation
9388,30-04-2025,Wednesday,Evening,ME2204,502,2301ME18,Mechanical Measurements and Instrumentation
9389,30-04-2025,Wednesday,Evening,ME2204,502,2301ME19,Mechanical Measurements and Instrumentation
9390,30-04-2025,Wednesday,Evening,ME2204,502,2301ME20,Mechanical Measurements and Instrumentation
9391,30-04-2025,Wednesday,Evening,ME2204,502,2301ME21,Mechanical Measurements and Instrumentation
9392,30-04-2025,Wednesday,Evening,ME2204,502,2301ME22,Mechanical Measurements and Instrumentation
9393,30-04-2025,Wednesday,Evening,ME2204,502,2301ME23,Mechanical Measurements and Instrumentation
9394,30-04-2025,Wednesday,Evening,ME2204,502,2301ME24,Mechanical Measurements and Instrumentation
9395,30-04-2025,Wednesday,Evening,ME2204,502,2301ME25,Mechanical Measurements and Instrumentation
9396,30-04-2025,Wednesday,Evening,ME2204,502,2301ME26,Mechanical Measurements and Instrumentation
9397,30-04-2025,Wednesday,Evening,ME2204,502,2301ME27,Mechanical Measurements and Instrumentation
9398,30-04-2025,Wednesday,Evening,ME2204,502,2301ME28,Mechanical Measurements and Instrumentation
9399,30-04-2025,Wednesday,Evening,ME2204,502,2301ME29,Mechanical Measurements and Instrumentation
9400,30-04-2025,Wednesday,Evening,ME2204,502,2301ME30,Mechanical Measurements and Instrumentation
9401,30-04-2025,Wednesday,Evening,ME2204,502,2301ME32,Mechanical Measurements and Instrumentation
9402,30-04-2025,Wednesday,Evening,ME2204,502,2301ME33,Mechanical Measurements and Instrumentation
9403,30-04-2025,Wednesday,Evening,ME2204,502,2301ME34,Mechanical Measurements and Instrumentation
9404,30-04-2025,Wednesday,Evening,ME2204,502,2301ME35,Mechanical Measurements and Instrumentation
9405,30-04-2025,Wednesday,Evening,ME2204,502,2301ME36,Mechanical Measurements and Instrumentation
9406,30-04-2025,Wednesday,Evening,ME2204,502,2301ME37,Mechanical Measurements and Instrumentation
9407,30-04-2025,Wednesday,Evening,ME2204,502,2301ME38,Mechanical Measurements and Instrumentation
9408,30-04-2025,Wednesday,Evening,ME2204,502,2301ME39,Mechanical Measurements and Instrumentation
9409,30-04-2025,Wednesday,Evening,ME2204,502,2301ME41,Mechanical Measurements and Instrumentation
9410,30-04-2025,Wednesday,Evening,ME2204,502,2301ME42,Mechanical Measurements and Instrumentation
9411,30-04-2025,Wednesday,Evening,ME2204,502,2301ME43,Mechanical Measurements and Instrumentation
9412,30-04-2025,Wednesday,Evening,ME2204,502,2301ME44,Mechanical Measurements and Instrumentation
9413,30-04-2025,Wednesday,Evening,ME2204,502,2301ME45,Mechanical Measurements and Instrumentation
9414,30-04-2025,Wednesday,Evening,ME2204,502,2301ME46,Mechanical Measurements and Instrumentation
9415,30-04-2025,Wednesday,Evening,ME2204,502,2301ME47,Mechanical Measurements and Instrumentation
9416,30-04-2025,Wednesday,Evening,ME2204,502,2301ME48,Mechanical Measurements and Instrumentation
9417,30-04-2025,Wednesday,Evening,ME2204,502,2301ME49,Mechanical Measurements and Instrumentation
9418,30-04-2025,Wednesday,Evening,ME2204,502,2301ME51,Mechanical Measurements and Instrumentation
9419,30-04-2025,Wednesday,Evening,ME2204,502,2301ME52,Mechanical Measurements and Instrumentation
9420,30-04-2025,Wednesday,Evening,ME2204,502,2301ME53,Mechanical Measurements and Instrumentation
9421,30-04-2025,Wednesday,Evening,ME2204,502,2301ME54,Mechanical Measurements and Instrumentation
9422,30-04-2025,Wednesday,Evening,ME2204,502,2301ME55,Mechanical Measurements and Instrumentation
9423,30-04-2025,Wednesday,Evening,ME2204,502,2301ME56,Mechanical Measurements and Instrumentation
9424,30-04-2025,Wednesday,Evening,ME2204,502,2301ME57,Mechanical Measurements and Instrumentation
9425,30-04-2025,Wednesday,Evening,ME2204,502,2301ME58,Mechanical Measurements and Instrumentation
9426,30-04-2025,Wednesday,Evening,ME2204,502,2301ME59,Mechanical Measurements and Instrumentation
9427,30-04-2025,Wednesday,Evening,ME2204,502,2301ME60,Mechanical Measurements and Instrumentation
9428,30-04-2025,Wednesday,Evening,ME2204,502,2301ME61,Mechanical Measurements and Instrumentation
9429,30-04-2025,Wednesday,Evening,ME2204,502,2301ME63,Mechanical Measurements and Instrumentation
9430,30-04-2025,Wednesday,Evening,ME2204,502,2301ME64,Mechanical Measurements and Instrumentation
9431,30-04-2025,Wednesday,Evening,ME2204,502,2301ME65,Mechanical Measurements and Instrumentation
9432,30-04-2025,Wednesday,Evening,ME2204,502,2301ME66,Mechanical Measurements and Instrumentation
9433,30-04-2025,Wednesday,Evening,ME2204,502,2301ME68,Mechanical Measurements and Instrumentation
9434,30-04-2025,Wednesday,Evening,ME2204,502,2301ME69,Mechanical Measurements and Instrumentation
9435,30-04-2025,Wednesday,Evening,ME2204,502,2301ME70,Mechanical Measurements and Instrumentation
9436,30-04-2025,Wednesday,Evening,ME2204,502,2301ME71,Mechanical Measurements and Instrumentation
9437,30-04-2025,Wednesday,Evening,ME2204,502,2301ME72,Mechanical Measurements and Instrumentation
9438,30-04-2025,Wednesday,Evening,ME2204,502,2301ME73,Mechanical Measurements and Instrumentation
9439,30-04-2025,Wednesday,Evening,ME2204,502,2301ME74,Mechanical Measurements and Instrumentation
9440,30-04-2025,Wednesday,Evening,ME2204,502,2301ME75,Mechanical Measurements and Instrumentation
9441,30-04-2025,Wednesday,Evening,ME2204,502,2301ME77,Mechanical Measurements and Instrumentation
9442,30-04-2025,Wednesday,Evening,ME2204,502,2301ME78,Mechanical Measurements and Instrumentation
9443,30-04-2025,Wednesday,Evening,ME2204,502,2301ME79,Mechanical Measurements and Instrumentation
9444,30-04-2025,Wednesday,Evening,ME2204,502,2301ME80,Mechanical Measurements and Instrumentation
9445,30-04-2025,Wednesday,Evening,ME2204,502,2302MT01,Mechanical Measurements and Instrumentation
9446,30-04-2025,Wednesday,Evening,ME2204,502,2302MT02,Mechanical Measurements and Instrumentation
9447,30-04-2025,Wednesday,Evening,ME2204,502,2302MT03,Mechanical Measurements and Instrumentation
9448,30-04-2025,Wednesday,Evening,ME2204,502,2302MT04,Mechanical Measurements and Instrumentation
9449,30-04-2025,Wednesday,Evening,ME2204,502,2302MT05,Mechanical Measurements and Instrumentation
9450,30-04-2025,Wednesday,Evening,ME2204,502,2302MT06,Mechanical Measurements and Instrumentation
9451,30-04-2025,Wednesday,Evening,ME2204,502,2302MT07,Mechanical Measurements and Instrumentation
9452,30-04-2025,Wednesday,Evening,ME2204,502,2302MT08,Mechanical Measurements and Instrumentation
9453,30-04-2025,Wednesday,Evening,ME2204,502,2302MT09,Mechanical Measurements and Instrumentation
9454,30-04-2025,Wednesday,Evening,ME2204,502,2303ME01,Mechanical Measurements and Instrumentation
9455,30-04-2025,Wednesday,Evening,ME2204,502,2303ME02,Mechanical Measurements and Instrumentation
9456,30-04-2025,Wednesday,Evening,ME2204,502,2303ME03,Mechanical Measurements and Instrumentation
9457,30-04-2025,Wednesday,Evening,ME2204,502,2303ME04,Mechanical Measurements and Instrumentation
9458,30-04-2025,Wednesday,Evening,ME2204,502,2303ME05,Mechanical Measurements and Instrumentation
9459,30-04-2025,Wednesday,Evening,ME2204,502,2303ME06,Mechanical Measurements and Instrumentation
9460,30-04-2025,Wednesday,Evening,ME2204,502,2303ME07,Mechanical Measurements and Instrumentation
9461,30-04-2025,Wednesday,Evening,ME2204,502,2303ME08,Mechanical Measurements and Instrumentation
9462,30-04-2025,Wednesday,Evening,ME2204,502,2303ME09,Mechanical Measurements and Instrumentation
9463,30-04-2025,Wednesday,Evening,ME2204,502,2303ME10,Mechanical Measurements and Instrumentation
9464,30-04-2025,Wednesday,Evening,ME2204,502,2303ME11,Mechanical Measurements and Instrumentation
9465,30-04-2025,Wednesday,Evening,ME2204,502,2303ME12,Mechanical Measurements and Instrumentation
9466,30-04-2025,Wednesday,Evening,ME2204,502,2303ME13,Mechanical Measurements and Instrumentation
9467,30-04-2025,Wednesday,Evening,ME2204,502,2303ME14,Mechanical Measurements and Instrumentation
9468,30-04-2025,Wednesday,Evening,ME552,502,2101ME66,
9469,30-04-2025,Wednesday,Evening,ME552,502,2101ME67,
9470,30-04-2025,Wednesday,Evening,ME552,502,2101ME71,
